# OpenMagneticScanner Mag-Scan output file. v0.7 
# Parameters :  x_left_init = 120.680000, x_right_init = 159.280000, y_bottom_init = 131.870000, y_top_init = 170.870000, dx = 2.000000, dy = 2.000000, z_bottom = 40.500000, z_top = 70.500000, dz = 2.000000 
X,Y,Z, Bx, By, Bz
152.680000,159.870000,54.500000,-5.782000,-3.920000,-8.918000
152.680000,161.870000,54.500000,-5.488000,-4.606000,-8.134000
152.680000,163.870000,54.500000,-5.096000,-4.900000,-7.350000
150.680000,163.870000,54.500000,-4.704000,-5.390000,-8.134000
148.680000,163.870000,54.500000,-4.214000,-5.684000,-9.016000
146.680000,163.870000,54.500000,-3.430000,-6.076000,-9.996000
144.680000,163.870000,54.500000,-2.646000,-6.370000,-10.486000
142.680000,163.870000,54.500000,-1.764000,-6.860000,-10.878000
140.680000,163.870000,54.500000,-0.686000,-6.762000,-11.270000
138.680000,163.870000,54.500000,0.490000,-6.860000,-11.368000
136.680000,163.870000,54.500000,1.372000,-6.664000,-11.368000
134.680000,163.870000,54.500000,2.548000,-6.566000,-10.878000
132.680000,163.870000,54.500000,3.332000,-6.272000,-10.192000
130.680000,163.870000,54.500000,4.312000,-5.782000,-9.506000
128.680000,163.870000,54.500000,4.802000,-5.782000,-8.820000
126.680000,163.870000,54.500000,5.390000,-5.096000,-8.036000
124.680000,163.870000,54.500000,5.684000,-4.802000,-7.350000
124.680000,161.870000,54.500000,6.076000,-4.312000,-7.644000
124.680000,159.870000,54.500000,6.272000,-3.822000,-8.526000
124.680000,157.870000,54.500000,6.860000,-3.038000,-9.408000
124.680000,155.870000,54.500000,6.958000,-2.254000,-9.898000
124.680000,153.870000,54.500000,7.252000,-1.568000,-10.094000
124.680000,151.870000,54.500000,7.056000,-0.686000,-10.094000
124.680000,149.870000,54.500000,7.252000,0.294000,-10.192000
124.680000,147.870000,54.500000,6.958000,0.784000,-9.996000
124.680000,145.870000,54.500000,6.860000,1.960000,-9.702000
124.680000,143.870000,54.500000,6.370000,2.548000,-8.918000
124.680000,141.870000,54.500000,5.880000,3.136000,-8.526000
124.680000,139.870000,54.500000,5.684000,3.724000,-7.840000
124.680000,137.870000,54.500000,4.998000,4.018000,-7.154000
124.680000,135.870000,54.500000,4.606000,4.018000,-6.370000
124.680000,133.870000,54.500000,4.116000,4.214000,-5.684000
126.680000,133.870000,54.500000,4.018000,4.606000,-6.076000
128.680000,133.870000,54.500000,3.430000,4.998000,-6.958000
130.680000,133.870000,54.500000,3.038000,5.194000,-7.448000
132.680000,133.870000,54.500000,2.352000,5.390000,-7.840000
134.680000,133.870000,54.500000,1.666000,5.586000,-7.840000
136.680000,133.870000,54.500000,0.882000,5.684000,-8.036000
138.680000,133.870000,54.500000,0.000000,5.684000,-8.526000
140.680000,133.870000,54.500000,-0.686000,5.586000,-8.526000
142.680000,133.870000,54.500000,-1.372000,5.586000,-8.232000
144.680000,133.870000,54.500000,-1.862000,5.292000,-8.134000
146.680000,133.870000,54.500000,-2.548000,5.194000,-7.252000
148.680000,133.870000,54.500000,-3.332000,4.802000,-6.958000
150.680000,133.870000,54.500000,-3.724000,4.508000,-6.566000
152.680000,133.870000,54.500000,-3.822000,4.410000,-5.684000
154.680000,133.870000,54.500000,-4.018000,3.724000,-5.292000
154.680000,135.870000,54.500000,-4.214000,3.724000,-5.684000
154.680000,137.870000,54.500000,-4.998000,3.528000,-6.664000
154.680000,139.870000,54.500000,-5.488000,3.136000,-7.252000
154.680000,141.870000,54.500000,-5.880000,2.744000,-7.546000
154.680000,143.870000,54.500000,-5.978000,2.254000,-8.134000
154.680000,145.870000,54.500000,-6.468000,1.470000,-8.722000
154.680000,147.870000,54.500000,-6.762000,0.882000,-9.310000
154.680000,149.870000,54.500000,-7.154000,-0.098000,-9.212000
154.680000,151.870000,54.500000,-6.958000,-0.686000,-9.506000
154.680000,153.870000,54.500000,-6.762000,-1.568000,-9.212000
154.680000,155.870000,54.500000,-6.664000,-2.156000,-8.918000
154.680000,157.870000,54.500000,-6.272000,-2.842000,-8.428000
154.680000,159.870000,54.500000,-6.076000,-3.724000,-7.840000
154.680000,161.870000,54.500000,-5.684000,-4.018000,-7.154000
154.680000,163.870000,54.500000,-5.390000,-4.312000,-6.468000
154.680000,165.870000,54.500000,-4.704000,-4.312000,-5.684000
152.680000,165.870000,54.500000,-4.508000,-5.096000,-6.370000
150.680000,165.870000,54.500000,-4.410000,-5.390000,-7.448000
148.680000,165.870000,54.500000,-3.724000,-5.782000,-7.938000
146.680000,165.870000,54.500000,-3.136000,-6.272000,-8.624000
144.680000,165.870000,54.500000,-2.548000,-6.762000,-9.212000
142.680000,165.870000,54.500000,-1.470000,-6.762000,-9.800000
140.680000,165.870000,54.500000,-0.490000,-7.056000,-9.898000
138.680000,165.870000,54.500000,0.588000,-7.056000,-9.996000
136.680000,165.870000,54.500000,1.372000,-6.860000,-9.800000
134.680000,165.870000,54.500000,2.352000,-6.762000,-9.604000
132.680000,165.870000,54.500000,3.234000,-6.664000,-9.016000
130.680000,165.870000,54.500000,3.920000,-6.174000,-8.820000
128.680000,165.870000,54.500000,4.508000,-5.782000,-7.644000
126.680000,165.870000,54.500000,4.900000,-5.292000,-6.958000
124.680000,165.870000,54.500000,5.292000,-4.704000,-6.272000
122.680000,165.870000,54.500000,5.096000,-4.214000,-5.586000
122.680000,163.870000,54.500000,5.880000,-4.116000,-6.076000
122.680000,161.870000,54.500000,6.468000,-3.822000,-7.056000
122.680000,159.870000,54.500000,6.468000,-3.528000,-7.448000
122.680000,157.870000,54.500000,6.958000,-2.744000,-7.938000
122.680000,155.870000,54.500000,7.154000,-2.058000,-8.624000
122.680000,153.870000,54.500000,7.448000,-1.372000,-8.918000
122.680000,151.870000,54.500000,7.448000,-0.588000,-8.918000
122.680000,149.870000,54.500000,7.252000,0.098000,-8.820000
122.680000,147.870000,54.500000,7.056000,0.980000,-8.918000
122.680000,145.870000,54.500000,6.762000,1.568000,-8.526000
122.680000,143.870000,54.500000,6.566000,2.254000,-8.134000
122.680000,141.870000,54.500000,6.174000,2.940000,-7.448000
122.680000,139.870000,54.500000,5.880000,3.136000,-6.860000
122.680000,137.870000,54.500000,5.390000,3.528000,-6.174000
122.680000,135.870000,54.500000,4.508000,3.822000,-5.586000
122.680000,133.870000,54.500000,4.312000,3.920000,-4.998000
122.680000,131.870000,54.500000,3.920000,3.920000,-4.410000
124.680000,131.870000,54.500000,3.626000,4.018000,-4.900000
126.680000,131.870000,54.500000,3.430000,4.704000,-5.390000
128.680000,131.870000,54.500000,3.234000,4.900000,-5.880000
130.680000,131.870000,54.500000,2.744000,5.194000,-6.370000
132.680000,131.870000,54.500000,1.960000,5.586000,-6.762000
134.680000,131.870000,54.500000,1.470000,5.586000,-6.958000
136.680000,131.870000,54.500000,0.588000,5.684000,-7.350000
138.680000,131.870000,54.500000,0.196000,5.684000,-7.350000
140.680000,131.870000,54.500000,-0.490000,5.684000,-7.056000
142.680000,131.870000,54.500000,-1.078000,5.292000,-6.958000
144.680000,131.870000,54.500000,-1.960000,5.390000,-6.958000
146.680000,131.870000,54.500000,-2.254000,5.096000,-6.272000
148.680000,131.870000,54.500000,-2.940000,4.802000,-5.880000
150.680000,131.870000,54.500000,-3.234000,4.410000,-5.488000
152.680000,131.870000,54.500000,-3.528000,4.312000,-5.096000
154.680000,131.870000,54.500000,-3.528000,3.626000,-4.508000
156.680000,131.870000,54.500000,-3.724000,3.528000,-4.116000
156.680000,133.870000,54.500000,-4.116000,3.430000,-4.606000
156.680000,135.870000,54.500000,-4.508000,3.332000,-5.194000
156.680000,137.870000,54.500000,-4.900000,3.234000,-5.586000
156.680000,139.870000,54.500000,-5.586000,2.940000,-6.272000
156.680000,141.870000,54.500000,-6.076000,2.450000,-6.762000
156.680000,143.870000,54.500000,-6.076000,1.960000,-7.154000
156.680000,145.870000,54.500000,-6.468000,1.372000,-7.840000
156.680000,147.870000,54.500000,-6.664000,0.588000,-7.840000
156.680000,149.870000,54.500000,-6.958000,0.098000,-7.938000
156.680000,151.870000,54.500000,-6.762000,-0.490000,-7.840000
156.680000,153.870000,54.500000,-6.860000,-1.274000,-8.036000
156.680000,155.870000,54.500000,-6.664000,-2.058000,-7.840000
156.680000,157.870000,54.500000,-6.468000,-2.548000,-7.252000
156.680000,159.870000,54.500000,-5.880000,-3.332000,-6.566000
156.680000,161.870000,54.500000,-5.684000,-3.528000,-6.076000
156.680000,163.870000,54.500000,-5.292000,-4.018000,-5.782000
156.680000,165.870000,54.500000,-4.998000,-4.214000,-4.900000
156.680000,167.870000,54.500000,-4.606000,-4.312000,-4.606000
154.680000,167.870000,54.500000,-4.312000,-4.802000,-5.194000
152.680000,167.870000,54.500000,-4.018000,-4.998000,-5.586000
150.680000,167.870000,54.500000,-3.626000,-5.586000,-6.272000
148.680000,167.870000,54.500000,-3.528000,-6.076000,-6.860000
146.680000,167.870000,54.500000,-2.744000,-6.468000,-7.350000
144.680000,167.870000,54.500000,-1.960000,-6.566000,-8.134000
142.680000,167.870000,54.500000,-1.176000,-6.860000,-8.232000
140.680000,167.870000,54.500000,-0.686000,-7.154000,-8.330000
138.680000,167.870000,54.500000,0.392000,-7.056000,-8.526000
136.680000,167.870000,54.500000,1.274000,-6.958000,-8.428000
134.680000,167.870000,54.500000,2.058000,-6.860000,-8.232000
132.680000,167.870000,54.500000,2.940000,-6.468000,-7.644000
130.680000,167.870000,54.500000,3.528000,-6.076000,-7.252000
128.680000,167.870000,54.500000,4.116000,-5.684000,-6.664000
126.680000,167.870000,54.500000,4.606000,-5.390000,-6.076000
124.680000,167.870000,54.500000,4.606000,-5.096000,-5.586000
122.680000,167.870000,54.500000,4.998000,-4.410000,-4.998000
120.680000,167.870000,54.500000,5.096000,-3.920000,-4.214000
120.680000,165.870000,54.500000,5.292000,-3.920000,-4.998000
120.680000,163.870000,54.500000,5.586000,-3.626000,-5.194000
120.680000,161.870000,54.500000,6.272000,-3.528000,-5.978000
120.680000,159.870000,54.500000,6.468000,-2.940000,-6.370000
120.680000,157.870000,54.500000,6.958000,-2.548000,-6.762000
120.680000,155.870000,54.500000,7.154000,-1.764000,-7.252000
120.680000,153.870000,54.500000,7.252000,-1.176000,-7.546000
120.680000,151.870000,54.500000,7.350000,-0.490000,-7.546000
120.680000,149.870000,54.500000,7.252000,0.098000,-7.644000
120.680000,147.870000,54.500000,7.154000,0.980000,-7.546000
120.680000,145.870000,54.500000,6.860000,1.470000,-7.252000
120.680000,143.870000,54.500000,6.664000,1.960000,-6.860000
120.680000,141.870000,54.500000,6.174000,2.450000,-6.174000
120.680000,139.870000,54.500000,5.880000,2.940000,-5.880000
120.680000,137.870000,54.500000,5.390000,3.332000,-5.390000
120.680000,135.870000,54.500000,4.802000,3.430000,-4.900000
120.680000,133.870000,54.500000,4.508000,3.430000,-4.410000
120.680000,131.870000,54.500000,3.920000,3.724000,-3.724000
120.680000,131.870000,56.500000,3.724000,3.038000,-3.920000
120.680000,133.870000,56.500000,3.920000,3.038000,-4.018000
120.680000,135.870000,56.500000,4.312000,2.940000,-4.802000
120.680000,137.870000,56.500000,4.606000,2.842000,-5.292000
120.680000,139.870000,56.500000,5.096000,2.548000,-5.684000
120.680000,141.870000,56.500000,5.586000,2.352000,-5.880000
120.680000,143.870000,56.500000,5.684000,1.666000,-6.370000
120.680000,145.870000,56.500000,5.782000,1.078000,-6.762000
120.680000,147.870000,56.500000,6.076000,0.784000,-6.860000
120.680000,149.870000,56.500000,6.272000,0.098000,-6.958000
120.680000,151.870000,56.500000,6.272000,-0.588000,-7.154000
120.680000,153.870000,56.500000,6.076000,-1.176000,-6.958000
120.680000,155.870000,56.500000,6.076000,-1.470000,-6.762000
120.680000,157.870000,56.500000,5.684000,-2.156000,-6.370000
120.680000,159.870000,56.500000,5.586000,-2.450000,-6.272000
120.680000,161.870000,56.500000,5.488000,-2.940000,-5.488000
120.680000,163.870000,56.500000,5.096000,-2.842000,-5.292000
120.680000,165.870000,56.500000,4.802000,-3.430000,-4.802000
120.680000,167.870000,56.500000,4.410000,-3.528000,-4.214000
122.680000,167.870000,56.500000,4.312000,-3.724000,-4.704000
124.680000,167.870000,56.500000,4.214000,-4.312000,-4.998000
126.680000,167.870000,56.500000,4.018000,-4.410000,-5.782000
128.680000,167.870000,56.500000,3.528000,-4.900000,-6.370000
130.680000,167.870000,56.500000,3.136000,-5.292000,-6.762000
132.680000,167.870000,56.500000,2.450000,-5.586000,-7.252000
134.680000,167.870000,56.500000,2.058000,-5.684000,-7.546000
136.680000,167.870000,56.500000,1.176000,-5.880000,-7.742000
138.680000,167.870000,56.500000,0.392000,-5.978000,-7.742000
140.680000,167.870000,56.500000,-0.098000,-5.782000,-7.938000
142.680000,167.870000,56.500000,-1.078000,-5.684000,-7.350000
144.680000,167.870000,56.500000,-1.666000,-5.782000,-7.350000
146.680000,167.870000,56.500000,-2.352000,-5.488000,-6.762000
148.680000,167.870000,56.500000,-2.548000,-5.096000,-6.468000
150.680000,167.870000,56.500000,-3.234000,-4.704000,-6.076000
152.680000,167.870000,56.500000,-3.626000,-4.606000,-5.194000
154.680000,167.870000,56.500000,-3.626000,-4.018000,-4.900000
156.680000,167.870000,56.500000,-3.920000,-3.822000,-4.508000
156.680000,165.870000,56.500000,-4.116000,-3.822000,-4.802000
156.680000,163.870000,56.500000,-4.410000,-3.234000,-5.390000
156.680000,161.870000,56.500000,-4.802000,-3.136000,-6.076000
156.680000,159.870000,56.500000,-5.194000,-2.744000,-6.370000
156.680000,157.870000,56.500000,-5.586000,-2.254000,-6.566000
156.680000,155.870000,56.500000,-5.488000,-1.764000,-7.056000
156.680000,153.870000,56.500000,-5.586000,-1.372000,-7.154000
156.680000,151.870000,56.500000,-5.782000,-0.588000,-7.546000
156.680000,149.870000,56.500000,-5.978000,-0.000000,-7.350000
156.680000,147.870000,56.500000,-5.586000,0.490000,-7.252000
156.680000,145.870000,56.500000,-5.390000,1.078000,-6.958000
156.680000,143.870000,56.500000,-5.292000,1.666000,-6.664000
156.680000,141.870000,56.500000,-4.998000,1.960000,-6.370000
156.680000,139.870000,56.500000,-4.508000,2.352000,-5.978000
156.680000,137.870000,56.500000,-4.214000,2.646000,-5.390000
156.680000,135.870000,56.500000,-3.822000,3.038000,-4.900000
156.680000,133.870000,56.500000,-3.528000,3.234000,-4.508000
156.680000,131.870000,56.500000,-3.234000,3.136000,-3.920000
154.680000,131.870000,56.500000,-3.234000,3.234000,-4.410000
152.680000,131.870000,56.500000,-3.038000,3.822000,-4.900000
150.680000,131.870000,56.500000,-2.744000,4.116000,-5.194000
148.680000,131.870000,56.500000,-2.548000,4.312000,-5.684000
146.680000,131.870000,56.500000,-1.862000,4.312000,-5.782000
144.680000,131.870000,56.500000,-1.470000,4.606000,-6.468000
142.680000,131.870000,56.500000,-0.784000,4.606000,-6.370000
140.680000,131.870000,56.500000,-0.490000,4.606000,-6.370000
138.680000,131.870000,56.500000,0.098000,4.998000,-6.566000
136.680000,131.870000,56.500000,0.784000,4.802000,-6.664000
134.680000,131.870000,56.500000,1.372000,4.900000,-6.566000
132.680000,131.870000,56.500000,1.764000,4.704000,-6.076000
130.680000,131.870000,56.500000,2.352000,4.410000,-5.782000
128.680000,131.870000,56.500000,2.646000,4.214000,-5.684000
126.680000,131.870000,56.500000,3.038000,3.920000,-5.194000
124.680000,131.870000,56.500000,3.430000,3.626000,-4.802000
122.680000,131.870000,56.500000,3.528000,3.332000,-4.508000
122.680000,133.870000,56.500000,4.018000,3.234000,-4.606000
122.680000,135.870000,56.500000,4.214000,3.136000,-5.096000
122.680000,137.870000,56.500000,4.410000,3.038000,-5.782000
122.680000,139.870000,56.500000,4.998000,2.646000,-6.468000
122.680000,141.870000,56.500000,5.390000,2.254000,-6.860000
122.680000,143.870000,56.500000,5.488000,1.960000,-7.154000
122.680000,145.870000,56.500000,5.880000,1.176000,-7.546000
122.680000,147.870000,56.500000,6.076000,0.784000,-8.036000
122.680000,149.870000,56.500000,6.076000,-0.000000,-7.840000
122.680000,151.870000,56.500000,6.076000,-0.588000,-8.134000
122.680000,153.870000,56.500000,6.174000,-1.176000,-8.036000
122.680000,155.870000,56.500000,5.978000,-1.862000,-7.742000
122.680000,157.870000,56.500000,5.978000,-2.352000,-7.546000
122.680000,159.870000,56.500000,5.586000,-2.940000,-6.860000
122.680000,161.870000,56.500000,5.292000,-3.038000,-6.468000
122.680000,163.870000,56.500000,4.998000,-3.528000,-5.782000
122.680000,165.870000,56.500000,4.606000,-3.920000,-5.292000
124.680000,165.870000,56.500000,4.606000,-4.214000,-5.880000
126.680000,165.870000,56.500000,4.018000,-4.410000,-6.272000
128.680000,165.870000,56.500000,3.724000,-5.096000,-7.154000
130.680000,165.870000,56.500000,3.332000,-5.292000,-7.742000
132.680000,165.870000,56.500000,2.744000,-5.488000,-8.036000
134.680000,165.870000,56.500000,1.862000,-5.684000,-8.428000
136.680000,165.870000,56.500000,1.176000,-5.978000,-8.820000
138.680000,165.870000,56.500000,0.294000,-5.880000,-8.918000
140.680000,165.870000,56.500000,-0.392000,-5.880000,-8.820000
142.680000,165.870000,56.500000,-1.372000,-5.684000,-8.526000
144.680000,165.870000,56.500000,-2.058000,-5.390000,-8.330000
146.680000,165.870000,56.500000,-2.744000,-5.194000,-7.546000
148.680000,165.870000,56.500000,-3.136000,-4.900000,-7.252000
150.680000,165.870000,56.500000,-3.626000,-4.606000,-6.664000
152.680000,165.870000,56.500000,-4.018000,-4.410000,-6.174000
154.680000,165.870000,56.500000,-4.018000,-4.018000,-5.390000
154.680000,163.870000,56.500000,-4.508000,-3.724000,-6.174000
154.680000,161.870000,56.500000,-4.802000,-3.430000,-6.370000
154.680000,159.870000,56.500000,-5.096000,-3.136000,-7.056000
154.680000,157.870000,56.500000,-5.390000,-2.646000,-7.644000
154.680000,155.870000,56.500000,-5.684000,-1.862000,-7.938000
154.680000,153.870000,56.500000,-5.586000,-1.372000,-8.134000
154.680000,151.870000,56.500000,-5.684000,-0.588000,-8.428000
154.680000,149.870000,56.500000,-5.488000,0.098000,-8.330000
154.680000,147.870000,56.500000,-5.488000,0.392000,-8.134000
154.680000,145.870000,56.500000,-5.488000,1.274000,-8.036000
154.680000,143.870000,56.500000,-5.096000,1.862000,-7.546000
154.680000,141.870000,56.500000,-4.900000,2.254000,-7.350000
154.680000,139.870000,56.500000,-4.508000,2.548000,-6.468000
154.680000,137.870000,56.500000,-4.508000,2.940000,-6.174000
154.680000,135.870000,56.500000,-3.822000,3.234000,-5.390000
154.680000,133.870000,56.500000,-3.528000,3.430000,-4.998000
152.680000,133.870000,56.500000,-3.332000,3.822000,-5.488000
150.680000,133.870000,56.500000,-3.038000,4.116000,-5.880000
148.680000,133.870000,56.500000,-2.940000,4.116000,-6.566000
146.680000,133.870000,56.500000,-2.156000,4.312000,-6.762000
144.680000,133.870000,56.500000,-1.764000,4.508000,-7.252000
142.680000,133.870000,56.500000,-1.176000,4.410000,-7.448000
140.680000,133.870000,56.500000,-0.490000,4.900000,-7.644000
138.680000,133.870000,56.500000,0.000000,4.802000,-7.546000
136.680000,133.870000,56.500000,0.784000,4.802000,-7.742000
134.680000,133.870000,56.500000,1.470000,4.704000,-7.350000
132.680000,133.870000,56.500000,2.058000,4.606000,-6.958000
130.680000,133.870000,56.500000,2.646000,4.508000,-6.664000
128.680000,133.870000,56.500000,3.136000,4.116000,-6.272000
126.680000,133.870000,56.500000,3.332000,3.920000,-5.880000
124.680000,133.870000,56.500000,3.430000,3.626000,-5.488000
124.680000,135.870000,56.500000,4.018000,3.332000,-5.978000
124.680000,137.870000,56.500000,4.214000,3.332000,-6.664000
124.680000,139.870000,56.500000,4.704000,3.136000,-7.154000
124.680000,141.870000,56.500000,4.998000,2.450000,-7.742000
124.680000,143.870000,56.500000,5.390000,2.156000,-8.330000
124.680000,145.870000,56.500000,5.586000,1.274000,-8.624000
124.680000,147.870000,56.500000,5.782000,0.882000,-9.016000
124.680000,149.870000,56.500000,5.978000,-0.000000,-9.016000
124.680000,151.870000,56.500000,6.076000,-0.392000,-9.310000
124.680000,153.870000,56.500000,5.880000,-1.372000,-8.918000
124.680000,155.870000,56.500000,5.880000,-2.058000,-8.624000
124.680000,157.870000,56.500000,5.782000,-2.548000,-8.330000
124.680000,159.870000,56.500000,5.292000,-3.136000,-7.840000
124.680000,161.870000,56.500000,5.194000,-3.528000,-7.154000
124.680000,163.870000,56.500000,4.606000,-3.920000,-6.566000
126.680000,163.870000,56.500000,4.312000,-4.214000,-7.154000
128.680000,163.870000,56.500000,3.920000,-4.704000,-7.938000
130.680000,163.870000,56.500000,3.528000,-4.900000,-8.624000
132.680000,163.870000,56.500000,2.744000,-5.292000,-9.114000
134.680000,163.870000,56.500000,1.960000,-5.390000,-9.408000
136.680000,163.870000,56.500000,1.274000,-5.488000,-9.800000
138.680000,163.870000,56.500000,0.196000,-5.684000,-9.898000
140.680000,163.870000,56.500000,-0.392000,-5.390000,-9.800000
142.680000,163.870000,56.500000,-1.372000,-5.390000,-9.604000
144.680000,163.870000,56.500000,-2.156000,-5.390000,-9.310000
146.680000,163.870000,56.500000,-2.646000,-4.998000,-8.820000
148.680000,163.870000,56.500000,-3.626000,-4.802000,-8.330000
150.680000,163.870000,56.500000,-3.822000,-4.508000,-7.546000
152.680000,163.870000,56.500000,-4.410000,-4.116000,-6.762000
152.680000,161.870000,56.500000,-4.508000,-3.822000,-7.448000
152.680000,159.870000,56.500000,-4.900000,-3.332000,-7.644000
152.680000,157.870000,56.500000,-5.096000,-2.744000,-8.722000
152.680000,155.870000,56.500000,-5.292000,-2.156000,-8.918000
152.680000,153.870000,56.500000,-5.488000,-1.666000,-9.310000
152.680000,151.870000,56.500000,-5.488000,-0.686000,-9.212000
152.680000,149.870000,56.500000,-5.292000,0.098000,-9.408000
152.680000,147.870000,56.500000,-5.390000,0.784000,-9.016000
152.680000,145.870000,56.500000,-5.194000,1.274000,-9.016000
152.680000,143.870000,56.500000,-4.998000,1.960000,-8.428000
152.680000,141.870000,56.500000,-4.802000,2.548000,-7.840000
152.680000,139.870000,56.500000,-4.410000,2.842000,-7.154000
152.680000,137.870000,56.500000,-4.018000,3.136000,-6.664000
152.680000,135.870000,56.500000,-3.822000,3.528000,-5.978000
150.680000,135.870000,56.500000,-3.430000,3.724000,-6.664000
148.680000,135.870000,56.500000,-2.940000,4.214000,-7.154000
146.680000,135.870000,56.500000,-2.450000,4.312000,-7.742000
144.680000,135.870000,56.500000,-1.862000,4.410000,-8.330000
142.680000,135.870000,56.500000,-1.176000,4.410000,-8.526000
140.680000,135.870000,56.500000,-0.588000,4.606000,-8.722000
138.680000,135.870000,56.500000,0.196000,4.802000,-8.624000
136.680000,135.870000,56.500000,0.980000,4.802000,-8.722000
134.680000,135.870000,56.500000,1.666000,4.606000,-8.428000
132.680000,135.870000,56.500000,2.058000,4.410000,-7.840000
130.680000,135.870000,56.500000,2.940000,4.312000,-7.644000
128.680000,135.870000,56.500000,3.430000,3.920000,-7.252000
126.680000,135.870000,56.500000,3.724000,3.724000,-6.762000
126.680000,137.870000,56.500000,4.116000,3.528000,-7.252000
126.680000,139.870000,56.500000,4.410000,3.332000,-8.036000
126.680000,141.870000,56.500000,4.606000,2.842000,-8.722000
126.680000,143.870000,56.500000,4.900000,2.254000,-9.114000
126.680000,145.870000,56.500000,5.292000,1.470000,-9.506000
126.680000,147.870000,56.500000,5.488000,0.980000,-10.192000
126.680000,149.870000,56.500000,5.782000,0.098000,-10.290000
126.680000,151.870000,56.500000,5.684000,-0.784000,-10.192000
126.680000,153.870000,56.500000,5.880000,-1.568000,-10.094000
126.680000,155.870000,56.500000,5.586000,-2.156000,-9.702000
126.680000,157.870000,56.500000,5.586000,-2.940000,-9.212000
126.680000,159.870000,56.500000,5.194000,-3.430000,-8.820000
126.680000,161.870000,56.500000,4.900000,-3.920000,-8.134000
128.680000,161.870000,56.500000,4.508000,-4.410000,-9.016000
130.680000,161.870000,56.500000,3.822000,-4.606000,-9.408000
132.680000,161.870000,56.500000,3.136000,-4.998000,-9.898000
134.680000,161.870000,56.500000,2.254000,-5.194000,-10.584000
136.680000,161.870000,56.500000,1.372000,-5.194000,-10.780000
138.680000,161.870000,56.500000,0.588000,-5.390000,-11.172000
140.680000,161.870000,56.500000,-0.490000,-5.292000,-10.976000
142.680000,161.870000,56.500000,-1.568000,-4.998000,-10.682000
144.680000,161.870000,56.500000,-2.450000,-4.900000,-10.192000
146.680000,161.870000,56.500000,-3.038000,-4.802000,-9.702000
148.680000,161.870000,56.500000,-3.626000,-4.410000,-8.918000
150.680000,161.870000,56.500000,-4.116000,-4.116000,-8.232000
150.680000,159.870000,56.500000,-4.606000,-3.724000,-9.016000
150.680000,157.870000,56.500000,-4.704000,-3.038000,-9.506000
150.680000,155.870000,56.500000,-5.096000,-2.450000,-9.996000
150.680000,153.870000,56.500000,-4.998000,-1.568000,-10.192000
150.680000,151.870000,56.500000,-5.194000,-0.980000,-10.486000
150.680000,149.870000,56.500000,-4.998000,-0.098000,-10.388000
150.680000,147.870000,56.500000,-5.194000,0.686000,-10.388000
150.680000,145.870000,56.500000,-4.900000,1.568000,-9.898000
150.680000,143.870000,56.500000,-4.704000,2.254000,-9.408000
150.680000,141.870000,56.500000,-4.312000,2.450000,-8.624000
150.680000,139.870000,56.500000,-4.116000,3.136000,-8.330000
150.680000,137.870000,56.500000,-3.724000,3.430000,-7.448000
148.680000,137.870000,56.500000,-3.332000,3.920000,-7.938000
146.680000,137.870000,56.500000,-2.744000,3.920000,-8.526000
144.680000,137.870000,56.500000,-2.254000,4.116000,-9.114000
142.680000,137.870000,56.500000,-1.274000,4.312000,-9.604000
140.680000,137.870000,56.500000,-0.392000,4.410000,-9.604000
138.680000,137.870000,56.500000,0.196000,4.312000,-9.702000
136.680000,137.870000,56.500000,1.078000,4.508000,-9.604000
134.680000,137.870000,56.500000,1.862000,4.410000,-9.506000
132.680000,137.870000,56.500000,2.352000,4.410000,-9.212000
130.680000,137.870000,56.500000,3.136000,4.018000,-8.330000
128.680000,137.870000,56.500000,3.724000,3.920000,-8.036000
128.680000,139.870000,56.500000,4.018000,3.430000,-8.722000
128.680000,141.870000,56.500000,4.508000,3.136000,-9.408000
128.680000,143.870000,56.500000,4.508000,2.450000,-9.996000
128.680000,145.870000,56.500000,4.802000,1.666000,-10.682000
128.680000,147.870000,56.500000,4.704000,0.882000,-10.780000
128.680000,149.870000,56.500000,5.292000,0.196000,-11.368000
128.680000,151.870000,56.500000,5.096000,-0.686000,-11.074000
128.680000,153.870000,56.500000,5.096000,-1.666000,-11.270000
128.680000,155.870000,56.500000,4.998000,-2.450000,-10.878000
128.680000,157.870000,56.500000,4.900000,-3.234000,-10.388000
128.680000,159.870000,56.500000,4.802000,-3.724000,-9.408000
130.680000,159.870000,56.500000,3.920000,-4.116000,-10.290000
132.680000,159.870000,56.500000,3.430000,-4.508000,-11.074000
134.680000,159.870000,56.500000,2.450000,-4.704000,-11.662000
136.680000,159.870000,56.500000,1.372000,-4.704000,-11.956000
138.680000,159.870000,56.500000,0.392000,-4.802000,-12.152000
140.680000,159.870000,56.500000,-0.588000,-4.704000,-11.956000
142.680000,159.870000,56.500000,-1.862000,-4.410000,-11.662000
144.680000,159.870000,56.500000,-2.744000,-4.312000,-11.074000
146.680000,159.870000,56.500000,-3.430000,-4.214000,-10.780000
148.680000,159.870000,56.500000,-4.116000,-3.724000,-9.702000
148.680000,157.870000,56.500000,-4.508000,-3.234000,-10.486000
148.680000,155.870000,56.500000,-4.508000,-2.548000,-10.976000
148.680000,153.870000,56.500000,-4.508000,-1.764000,-11.466000
148.680000,151.870000,56.500000,-4.704000,-0.882000,-11.564000
